,section,task_section,task,trial_id,cue_dir,valid_cue,key_resp.keys,key_resp.rt,correct_response,median_left_eye_x,mean_left_eye_x,participant_number,session_number,session_type,no_bad_eye_indicies,median_aai,mean_aai,eyes_open_baseline,eyes_closed_baseline,posner_baseline,posner_threshold,percentage_bad_eye
110,cue_centre,pos,posner1,6.0,centre,True,['right'],[0.2627179999835789],True,629.0,632.037,sub-00,ses-01,an-at,0.0,-0.021916143507371796,-0.06873070930104287,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
111,cue_right,pos,posner1,7.0,right,True,['right'],[0.2806537998840213],True,635.0,634.5964,sub-00,ses-01,an-at,0.0,0.09884959176572919,0.07569973730758008,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
112,cue_right,pos,posner1,8.0,right,True,['right'],[0.24267249996773899],True,637.5,636.3944,sub-00,ses-01,an-at,0.0,-0.03291402431755458,-0.08896071145811872,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
113,cue_centre,pos,posner1,9.0,centre,True,['left'],[0.2804864998906851],True,641.5,641.192,sub-00,ses-01,an-at,0.0,-0.07166509470501797,-0.11417802678262443,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
114,cue_right,pos,posner1,10.0,right,True,['right'],[0.25649209995754063],True,637.0,637.2442,sub-00,ses-01,an-at,0.0,0.04119494232165285,0.015219574476600451,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
115,cue_right,pos,posner1,11.0,right,False,['left'],[0.28505940013565123],True,630.0,629.8428,sub-00,ses-01,an-at,0.0,0.051655737669710114,0.02752426237427681,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
116,cue_right,pos,posner1,12.0,right,True,['right'],[0.3082385000307113],True,638.5,637.4590336134454,sub-00,ses-01,an-at,120.0,0.0614013752504035,0.11955387091140068,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.048
117,cue_centre,pos,posner1,13.0,centre,False,['left'],[0.2662959999870509],True,638.5,635.5750946571309,sub-00,ses-01,an-at,123.0,0.001963376948916947,-0.03290203021638204,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0492
118,cue_right,pos,posner1,14.0,right,True,['right'],[0.3062891000881791],True,637.0,637.6684,sub-00,ses-01,an-at,0.0,0.105162055570688,0.128124694981705,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
119,cue_centre,pos,posner1,15.0,centre,True,['right'],[0.26804509991779923],True,631.0,625.4664,sub-00,ses-01,an-at,0.0,-0.013931366389401508,-0.028533984785391847,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
120,cue_right,pos,posner1,16.0,right,True,['right'],[0.274340600008145],True,643.0,642.3186,sub-00,ses-01,an-at,0.0,0.14253074132735322,0.09662728313945661,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
121,cue_centre,pos,posner1,17.0,centre,True,['left'],[0.28034690022468567],True,642.0,642.825,sub-00,ses-01,an-at,0.0,0.19737813815755134,0.23481361005679877,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
122,cue_right,pos,posner1,18.0,right,True,['right'],[0.2880269999150187],True,640.5,638.9344,sub-00,ses-01,an-at,0.0,-0.07799102932569899,-0.026565670306003136,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
123,cue_centre,pos,posner1,19.0,centre,False,['right'],[0.28213720000348985],True,641.0,640.9368,sub-00,ses-01,an-at,0.0,-0.10841162527335671,-0.07787846467161867,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
124,cue_centre,pos,posner1,20.0,centre,True,['left'],[0.30813780007883906],True,642.0,639.3551184433164,sub-00,ses-01,an-at,136.0,0.023801758917262494,0.018182915603811148,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0544
125,cue_left,pos,posner1,21.0,left,False,['right'],[0.2737936000339687],True,639.5,639.3266,sub-00,ses-01,an-at,0.0,0.0725728032904967,0.06968176605905647,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
126,cue_right,pos,posner1,22.0,right,True,['right'],[0.2859895001165569],True,649.0,649.3278,sub-00,ses-01,an-at,0.0,-0.04289288795427025,-0.025347380756998217,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
127,cue_centre,pos,posner1,23.0,centre,False,['left'],[0.31401759991422296],True,644.0,643.4456,sub-00,ses-01,an-at,0.0,0.1017548655005533,0.14725815722885355,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
128,cue_left,pos,posner1,24.0,left,True,['left'],[0.2877831000369042],True,640.0,639.8536,sub-00,ses-01,an-at,0.0,0.006668380945313691,0.01189750154109667,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
129,cue_centre,pos,posner1,25.0,centre,True,['left'],[0.28570630005560815],True,631.0,629.602,sub-00,ses-01,an-at,0.0,-0.06186935861426328,-0.06882067118544319,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
130,cue_left,pos,posner1,26.0,left,True,['left'],[0.3056103999260813],True,632.0,631.0562,sub-00,ses-01,an-at,0.0,-0.008194856881541515,-0.012882250732632062,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
131,cue_left,pos,posner1,27.0,left,False,"['left', 'right']","[0.27752240002155304, 0.3576569000724703]",False,637.0,637.557,sub-00,ses-01,an-at,0.0,0.0657618485107934,-0.006484037597251722,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
132,cue_centre,pos,posner1,28.0,centre,False,['left'],[0.32179930014535785],True,638.5,648.7234,sub-00,ses-01,an-at,0.0,0.02491052591600337,-0.0211035597392704,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
133,cue_centre,pos,posner1,29.0,centre,True,['right'],[0.303481699898839],True,637.5,638.1714,sub-00,ses-01,an-at,0.0,0.1251912714199716,0.09721467419790472,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
134,cue_left,pos,posner1,30.0,left,True,['left'],[0.339442600030452],True,636.0,637.604,sub-00,ses-01,an-at,0.0,0.10966144041793154,0.06545294617059347,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
135,cue_centre,pos,posner1,31.0,centre,True,['left'],[0.30135180009528995],True,642.0,642.5062,sub-00,ses-01,an-at,0.0,0.0866195502192213,0.04075600692780937,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
136,cue_centre,pos,posner1,32.0,centre,True,['left'],[0.3053695000708103],True,647.0,645.574,sub-00,ses-01,an-at,0.0,-0.10877807771853396,-0.1143785576066548,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
137,cue_left,pos,posner1,33.0,left,True,['left'],[0.28937500016763806],True,642.0,642.829,sub-00,ses-01,an-at,0.0,0.061236700016743625,0.08356787102845913,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
138,cue_centre,pos,posner1,34.0,centre,False,['right'],[0.2873547999188304],True,652.0,650.5154,sub-00,ses-01,an-at,0.0,0.16350993420678203,0.129001451832631,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
139,cue_left,pos,posner1,35.0,left,True,['left'],[0.33321779989637434],True,641.0,641.3630280217483,sub-00,ses-01,an-at,109.0,-0.04890260216417497,0.056592456546134144,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0436
140,cue_right,pos,posner1,36.0,right,True,['right'],[0.2770142999943346],True,646.0,646.4932,sub-00,ses-01,an-at,0.0,0.045043775863452803,0.050990067845096576,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
141,cue_right,pos,posner1,37.0,right,True,['right'],[0.3051021001301706],True,656.0,656.5806,sub-00,ses-01,an-at,0.0,-0.26229293374701534,-0.25221043261428777,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
142,cue_right,pos,posner1,38.0,right,True,['right'],[0.287080799927935],True,648.0,647.450146627566,sub-00,ses-01,an-at,113.0,0.12329616934510682,0.12740559058276849,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0452
143,cue_left,pos,posner1,39.0,left,True,['left'],[0.32704830006696284],True,647.0,647.7542,sub-00,ses-01,an-at,0.0,0.03367603059262271,0.03455226958031189,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
144,cue_left,pos,posner1,40.0,left,True,['left'],[0.3429041001945734],True,654.0,650.3279207085618,sub-00,ses-01,an-at,129.0,0.016779607374011785,8.409593087094052e-05,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0516
145,cue_centre,pos,posner1,41.0,centre,True,['left'],[0.3128565999213606],True,651.0,651.716,sub-00,ses-01,an-at,0.0,0.041843852826949815,0.03205002572660264,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
146,cue_right,pos,posner1,42.0,right,True,['right'],[0.29699139995500445],True,656.0,658.6805494018608,sub-00,ses-01,an-at,243.0,-0.12470707062166078,-0.1758559970535294,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0972
147,cue_right,pos,posner1,43.0,right,True,['right'],[0.309051499934867],True,655.0,658.0912003417343,sub-00,ses-01,an-at,159.0,-0.1180804852054247,-0.08827987226122766,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0636
148,cue_centre,pos,posner1,44.0,centre,True,['left'],[0.30281949997879565],True,645.0,646.146062052506,sub-00,ses-01,an-at,405.0,0.0822231024395881,0.08795734452773561,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.162
149,cue_right,pos,posner1,45.0,right,True,['right'],[0.3209232999943197],True,635.0,635.1676,sub-00,ses-01,an-at,0.0,0.077459711573336,0.08799973211275258,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
150,cue_left,pos,posner1,46.0,left,True,['left'],[0.2961740999016911],True,649.0,649.3446,sub-00,ses-01,an-at,0.0,0.1618201662803329,0.20810517698342418,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
151,cue_right,pos,posner1,47.0,right,False,['left'],[0.2923773000948131],True,644.0,643.4788,sub-00,ses-01,an-at,0.0,0.04839515188521337,0.024209671124505682,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
152,cue_centre,pos,posner1,48.0,centre,True,['right'],[0.30472920020110905],True,652.0,653.735717400785,sub-00,ses-01,an-at,207.0,-0.057307775070351966,-0.058070723779433765,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0828
153,cue_centre,pos,posner1,49.0,centre,True,['right'],[0.2945771999657154],True,647.5,648.0794,sub-00,ses-01,an-at,0.0,0.08235580290660707,0.10489071463438872,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
154,cue_right,pos,posner1,50.0,right,True,['right'],[0.2886236999183893],True,622.0,623.0258,sub-00,ses-01,an-at,0.0,-0.06481880787732985,-0.033554979102760604,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
155,cue_right,pos,posner1,51.0,right,True,['right'],[0.33256649994291365],True,605.0,606.1582,sub-00,ses-01,an-at,0.0,0.05121570506971429,0.02404631716388361,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
156,cue_centre,pos,posner1,52.0,centre,True,['right'],[0.31256550014950335],True,621.0,621.049,sub-00,ses-01,an-at,0.0,-0.07760737779413604,-0.0613252186312348,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
157,cue_centre,pos,posner1,53.0,centre,False,['right'],[0.2803643001243472],True,631.0,630.3552,sub-00,ses-01,an-at,0.0,-0.001897960291121382,0.001040113779482158,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
158,cue_left,pos,posner1,54.0,left,False,['right'],[0.31620989996008575],True,619.5,618.1484130531962,sub-00,ses-01,an-at,263.0,0.04506589886113079,0.023355582733512983,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.1052
159,cue_centre,pos,posner1,55.0,centre,True,['left'],[0.27261679992079735],True,637.0,638.6121495327103,sub-00,ses-01,an-at,146.0,0.012599372366770754,0.09456377379013488,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0584
160,cue_centre,pos,posner1,56.0,centre,True,['left'],[0.28817369998432696],True,638.0,637.5422,sub-00,ses-01,an-at,0.0,0.0002818512943148546,0.03740813980327767,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
161,cue_centre,pos,posner1,57.0,centre,True,['left'],[0.2781834998168051],True,647.0,647.8952,sub-00,ses-01,an-at,0.0,-0.029495856709455252,-0.05124124800028083,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
162,cue_centre,pos,posner1,58.0,centre,True,['right'],[0.31399130006320775],True,649.0,655.9684210526316,sub-00,ses-01,an-at,125.0,-0.10088151241364082,-0.02198477223279633,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.05
163,cue_right,pos,posner1,59.0,right,True,['right'],[0.33017149986699224],True,645.0,646.105,sub-00,ses-01,an-at,0.0,-0.13918031738008424,-0.14643118566992225,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
164,cue_right,pos,posner1,60.0,right,True,['right'],[0.30022550001740456],True,653.0,651.287,sub-00,ses-01,an-at,0.0,-0.05612565116479523,-0.04506798052240329,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
165,cue_right,pos,posner1,61.0,right,False,['left'],[0.28008160018362105],True,649.0,654.8800804828974,sub-00,ses-01,an-at,14.0,-0.10493186337007392,-0.09870754120897902,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0056
166,cue_right,pos,posner1,62.0,right,False,['left'],[0.295913300011307],True,650.0,653.4867813680235,sub-00,ses-01,an-at,117.0,0.05601498653611028,0.010854517915262632,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0468
167,cue_right,pos,posner1,63.0,right,False,['left'],[0.28999159997329116],True,662.0,661.6703672075149,sub-00,ses-01,an-at,158.0,-0.1722176249485114,-0.12971221609885866,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0632
168,cue_left,pos,posner1,64.0,left,False,['right'],[0.28387359995394945],True,647.0,647.999,sub-00,ses-01,an-at,0.0,0.038042576890096484,0.028573431897401008,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
169,cue_left,pos,posner1,65.0,left,False,['right'],[0.322003599954769],True,651.0,651.0286,sub-00,ses-01,an-at,0.0,-0.11174278606804516,-0.07759062381626855,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
170,cue_right,pos,posner1,66.0,right,True,['right'],[0.27779789990745485],True,654.0,652.2064,sub-00,ses-01,an-at,0.0,0.21487968404566285,0.1457972207071425,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
171,cue_centre,pos,posner1,67.0,centre,True,['left'],[0.2977299001067877],True,658.0,658.0774,sub-00,ses-01,an-at,0.0,0.05830898454629077,0.12057983390309378,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
172,cue_centre,pos,posner1,68.0,centre,True,['right'],[0.2898410998750478],True,655.0,651.0063884156729,sub-00,ses-01,an-at,152.0,-0.164858389007881,-0.1855590908456737,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0608
173,cue_left,pos,posner1,69.0,left,True,['left'],[0.2597624999471009],True,642.0,641.4043250327654,sub-00,ses-01,an-at,211.0,-0.11893227874457496,-0.08734839890502327,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0844
174,cue_left,pos,posner1,70.0,left,True,['left'],[0.2915709998924285],True,635.0,635.4322,sub-00,ses-01,an-at,0.0,-0.2797142484656282,-0.26432929485701245,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
175,cue_centre,pos,posner1,71.0,centre,True,['right'],[0.2795541000086814],True,626.0,626.4248,sub-00,ses-01,an-at,0.0,-0.027005882560033993,-0.03907762862179006,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
176,cue_centre,pos,posner1,72.0,centre,True,['left'],[0.30941920005716383],True,632.0,636.6243990384615,sub-00,ses-01,an-at,4.0,-0.0192886093774576,-0.004158198273524785,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0016
177,cue_centre,pos,posner1,73.0,centre,False,['right'],[0.3794432000722736],True,636.0,635.754,sub-00,ses-01,an-at,0.0,-0.012111329440343264,-0.03554507991241275,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
178,cue_right,pos,posner1,74.0,right,False,['left'],[0.26734280004166067],True,643.0,643.7473925740509,sub-00,ses-01,an-at,103.0,0.057218587100040026,0.0785947681768825,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0412
179,cue_centre,pos,posner1,75.0,centre,False,['right'],[0.3212774998974055],True,635.0,634.384,sub-00,ses-01,an-at,0.0,-0.17258684932533838,-0.14724007852712706,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
180,cue_right,pos,posner1,76.0,right,True,['right'],[0.30532829998992383],True,635.5,635.7954,sub-00,ses-01,an-at,0.0,-0.13726834114847344,-0.07078869884470557,-0.025364857885760494,-0.11815972322573241,-0.023598346126548382,0.07905775507872256,0.0
